Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2021-15205,2021-10-11,2021-10-17,Standard Class,CG-1475,Susan Jackson 8,Consumer,East,Florida,Technology,Accessories,Logitech Keyboard,684.74,7,0.0,168.91
US-2023-15206,2023-11-04,2023-11-08,Second Class,CG-1655,David Moore #3,Consumer,West,Washington,Furniture,Bookcases,Bush Saratoga Bookcase,2059.2,6,0.0,276.38
US-2024-15207,2024-09-07,2024-09-13,Standard Class,CG-1548,James Wilson #1,Home Office,West,Arizona,Office Supplies,Supplies,Fiskars Scissors,39.79,4,0.3,4.17
US-2024-15208,2024-10-09,2024-10-12,Second Class,CG-1389,Michael Thomas #6,Home Office,East,Georgia,Office Supplies,Storage,Iris Stacking Drawers,755.16,12,0.0,317.98
US-2022-15209,2022-01-10,2022-01-12,First Class,CG-1187,James Wilson #9,Consumer,East,New Jersey,Office Supplies,Paper,HP Office Paper,490.24,8,0.0,132.86
US-2021-15210,2021-12-07,2021-12-10,Second Class,CG-1228,Maria Garcia #6,Consumer,West,Colorado,Furniture,Bookcases,Sauder Classic Bookcase,407.57,3,0.2,-20.75
US-2022-15211,2022-12-23,2022-12-28,Standard Class,CG-1638,William Taylor #2,Consumer,West,California,Technology,Copiers,Xerox WorkCentre,6794.04,5,0.2,417.67
US-2023-15212,2023-03-24,2023-03-30,Standard Class,CG-1105,James Wilson #4,Home Office,East,New York,Furniture,Chairs,Global Troy Chair,429.17,4,0.4,-114.3
US-2022-15213,2022-08-24,2022-08-30,Standard Class,CG-1615,Karen White #3,Consumer,Central,Missouri,Technology,Machines,Canon Copier,6605.31,14,0.2,1056.7
US-2024-15214,2024-01-02,2024-01-08,Standard Class,CG-1156,Susan Jackson #5,Consumer,East,New Jersey,Office Supplies,Supplies,Acme Stapler,163.3,4,0.2,28.64
US-2021-15215,2021-06-05,2021-06-09,Second Class,CG-1763,Jennifer Lee #1,Consumer,East,Florida,Furniture,Tables,Riverside Folding Table,873.56,5,0.3,-63.59
US-2022-15216,2022-08-25,2022-08-26,First Class,CG-1234,Karen White 9,Corporate,East,Pennsylvania,Technology,Accessories,Logitech Keyboard,781.5,10,0.0,187.24
US-2023-15217,2023-08-12,2023-08-19,Standard Class,CG-1581,Jennifer Lee #6,Consumer,Central,Indiana,Technology,Machines,HP LaserJet Printer,4804.73,7,0.0,854.26
US-2022-15218,2022-12-20,2022-12-22,First Class,CG-1170,Susan Jackson #8,Home Office,East,Georgia,Technology,Phones,iPhone Accessories Kit,766.62,6,0.0,205.99
US-2024-15219,2024-10-25,2024-10-31,Standard Class,CG-1016,Patricia Anderson #6,Consumer,East,Florida,Furniture,Furnishings,DAX Metal Frame,177.75,3,0.0,43.11
US-2021-15220,2021-06-26,2021-07-01,Standard Class,CG-1266,Jennifer Lee #3,Corporate,Central,Minnesota,Technology,Accessories,HP Mouse,274.86,9,0.15,25.33
US-2024-15221,2024-09-01,2024-09-08,Standard Class,CG-1210,Susan Jackson #3,Corporate,East,Florida,Office Supplies,Paper,Xerox 1967,91.97,2,0.3,5.52
US-2023-15222,2023-12-15,2023-12-19,Second Class,CG-1036,John Smith #4,Consumer,Central,Michigan,Office Supplies,Fasteners,Staple remover,45.42,7,0.3,-1.74
US-2021-15223,2021-10-01,2021-10-05,Second Class,CG-1683,William Taylor #3,Corporate,West,California,Technology,Phones,Samsung Galaxy Tab,758.29,2,0.2,-0.53
US-2023-15224,2023-09-26,2023-09-30,Second Class,CG-1558,Michael Thomas #4,Consumer,Central,Michigan,Furniture,Tables,Riverside Folding Table,2233.06,13,0.4,-430.68
US-2024-15225,2024-10-28,2024-11-03,Standard Class,CG-1004,Jennifer Lee #2,Consumer,Central,Michigan,Office Supplies,Supplies,Fiskars Scissors,21.9,1,0.0,6.79
US-2024-15226,2024-12-19,2024-12-24,Standard Class,CG-1237,Karen White #4,Consumer,East,Georgia,Technology,Machines,Fellowes Shredder,376.6,4,0.0,106.19
US-2022-15227,2022-02-07,2022-02-07,Same Day,CG-1753,James Wilson #4,Consumer,Central,Michigan,Technology,Accessories,Belkin USB Cables,206.62,11,0.2,35.43
US-2021-15228,2021-09-01,2021-09-04,Second Class,CG-1510,Jennifer Lee #6,Corporate,South,Virginia,Furniture,Chairs,HON Executive Chair,1836.95,8,0.15,15.84
US-2024-15229,2024-03-18,2024-03-19,First Class,CG-1605,Michael Thomas #9,Corporate,East,Pennsylvania,Office Supplies,Envelopes,Poly String Clasp Env,53.7,6,0.0,20.12
US-2023-15230,2023-09-19,2023-09-20,First Class,CG-1588,Karen White #8,Corporate,East,New Jersey,Office Supplies,Supplies,Fiskars Scissors,58.1,2,0.0,13.61
US-2024-15231,2024-07-10,2024-07-13,Second Class,CG-1691,Karen White #4,Corporate,South,Mississippi,Office Supplies,Supplies,Desk Accessories Kit,399.56,14,0.0,191.14
US-2021-15232,2021-09-10,2021-09-15,Standard Class,CG-1764,Patricia Anderson #6,Consumer,East,New Jersey,Office Supplies,Storage,Steelmaster Drawers,537.2,5,0.0,132.33
US-2023-15233,2023-03-06,2023-03-07,First Class,CG-1728,James Wilson #4,Home Office,South,Tennessee,Office Supplies,Binders,GBC DocuBind,43.17,1,0.0,13.14
US-2021-15234,2021-03-07,2021-03-11,Second Class,CG-1192,Robert Johnson #8,Consumer,Central,Texas,Furniture,Tables,Riverside Folding Table,525.69,2,0.3,-5.95
US-2023-15235,2023-08-11,2023-08-12,First Class,CG-1609,Robert Johnson #6,Corporate,West,California,Furniture,Furnishings,Office Star Chair Mat,243.18,6,0.0,25.42
US-2024-15236,2024-09-14,2024-09-19,Standard Class,CG-1282,William Taylor #3,Consumer,Central,Texas,Office Supplies,Envelopes,Recycled Mailers,84.2,10,0.0,27.17
US-2024-15237,2024-11-01,2024-11-08,Standard Class,CG-1499,Patricia Anderson #8,Corporate,West,Oregon,Office Supplies,Fasteners,Staple remover,70.59,13,0.0,35.05
US-2024-15238,2024-12-03,2024-12-06,Second Class,CG-1628,Michael Thomas #4,Consumer,Central,Indiana,Furniture,Furnishings,Office Star Chair Mat,510.16,7,0.0,34.21
US-2022-15239,2022-11-13,2022-11-16,Second Class,CG-1738,Maria Garcia #7,Home Office,East,Georgia,Furniture,Tables,Riverside Folding Table,136.0,1,0.0,28.03
US-2024-15240,2024-11-17,2024-11-22,Standard Class,CG-1798,Susan Jackson #2,Consumer,West,Colorado,Office Supplies,Art,Sanford Colorific Pencils,189.5,10,0.0,52.41
US-2024-15241,2024-11-02,2024-11-07,Standard Class,CG-1171,James Wilson #5,Consumer,West,California,Furniture,Chairs,Mesh Office Chair,2290.29,14,0.2,-16.47
US-2021-15242,2021-02-21,2021-02-26,Standard Class,CG-1590,Michael Thomas #9,Corporate,South,Alabama,Office Supplies,Binders,Avery Non-Stick Binder,66.52,2,0.0,15.24
US-2023-15243,2023-02-24,2023-02-25,First Class,CG-1190,James Wilson #4,Corporate,West,Colorado,Office Supplies,Labels,Avery Address Labels,126.12,12,0.0,29.21
US-2022-15244,2022-12-21,2022-12-28,Standard Class,CG-1180,James Wilson #1,Home Office,West,Washington,Furniture,Bookcases,Bush Saratoga Bookcase,960.48,6,0.0,197.84
US-2023-15245,2023-09-06,2023-09-06,Same Day,CG-1244,Jennifer Lee #8,Corporate,West,Nevada,Furniture,Bookcases,Sauder Classic Bookcase,428.44,4,0.0,74.78
US-2021-15246,2021-05-20,2021-05-23,Second Class,CG-1177,Linda Martinez #1,Consumer,South,Louisiana,Technology,Accessories,Logitech Keyboard,234.76,4,0.0,53.43
US-2021-15247,2021-12-09,2021-12-10,First Class,CG-1323,Robert Johnson #7,Corporate,South,Alabama,Technology,Machines,HP LaserJet Printer,5886.3,14,0.0,1381.94
US-2023-15248,2023-08-20,2023-08-23,Second Class,CG-1438,Robert Johnson #6,Corporate,South,Tennessee,Office Supplies,Paper,HP Office Paper,251.44,8,0.3,20.53
US-2024-15249,2024-09-16,2024-09-22,Standard Class,CG-1419,John Smith #5,Consumer,East,Ohio,Technology,Phones,Cisco IP Phone,3318.84,7,0.0,847.58
US-2023-15250,2023-08-01,2023-08-05,Second Class,CG-1303,Patricia Anderson #7,Consumer,West,Oregon,Office Supplies,Envelopes,Recycled Mailers,120.61,7,0.0,49.55
US-2021-15251,2021-02-24,2021-02-26,First Class,CG-1626,Linda Martinez #9,Consumer,East,Pennsylvania,Office Supplies,Envelopes,Recycled Mailers,102.24,12,0.0,48.89
US-2022-15252,2022-11-20,2022-11-25,Standard Class,CG-1098,Susan Jackson #7,Corporate,East,Georgia,Technology,Copiers,Xerox WorkCentre,22430.21,11,0.0,3455.43
US-2022-15253,2022-12-07,2022-12-12,Standard Class,CG-1300,John Smith #8,Consumer,South,North Carolina,Technology,Accessories,Plantronics Headset,780.64,5,0.15,65.7
US-2021-15254,2021-12-28,2022-01-04,Standard Class,CG-1420,Maria Garcia #2,Home Office,West,Washington,Technology,Copiers,Xerox WorkCentre,24757.98,13,0.0,7207.63
US-2022-15255,2022-04-23,2022-04-28,Standard Class,CG-1515,Susan Jackson #8,Corporate,West,Washington,Office Supplies,Art,Sanford Colorific Pencils,123.1,10,0.0,42.21
US-2024-15256,2024-11-23,2024-11-24,First Class,CG-1061,Susan Jackson #7,Corporate,West,Nevada,Technology,Machines,Fellowes Shredder,1019.8,5,0.0,175.01
US-2021-15257,2021-09-27,2021-10-04,Standard Class,CG-1082,Maria Garcia #8,Consumer,South,Mississippi,Technology,Copiers,Canon imageCLASS,12557.16,7,0.0,3784.32
US-2021-15258,2021-05-22,2021-05-25,Second Class,CG-1543,Patricia Anderson #8,Consumer,West,Nevada,Technology,Phones,Samsung Galaxy Tab,632.7,1,0.0,189.76
US-2021-15259,2021-04-13,2021-04-19,Standard Class,CG-1341,John Smith #9,Consumer,East,Ohio,Technology,Machines,Canon Copier,18467.41,13,0.0,4326.73
US-2024-15260,2024-01-21,2024-01-22,First Class,CG-1564,James Wilson #8,Corporate,Central,Indiana,Technology,Machines,Fellowes Shredder,127.77,1,0.0,33.14
US-2022-15261,2022-02-12,2022-02-17,Standard Class,CG-1518,Karen White #6,Consumer,West,Colorado,Technology,Phones,Cisco IP Phone,3495.94,12,0.2,195.71
US-2024-15262,2024-11-20,2024-11-27,Standard Class,CG-1530,Patricia Anderson #2,Consumer,West,Washington,Technology,Copiers,Canon imageCLASS,17995.58,12,0.2,208.86
US-2023-15263,2023-03-09,2023-03-16,Standard Class,CG-1069,Linda Martinez #3,Home Office,West,Oregon,Technology,Copiers,Xerox WorkCentre,26996.19,13,0.0,5904.92
US-2024-15264,2024-02-02,2024-02-02,Same Day,CG-1451,Karen White #9,Home Office,East,New York,Office Supplies,Labels,Avery Address Labels,142.08,12,0.0,63.77
US-2023-15265,2023-12-15,2023-12-21,Standard Class,CG-1491,David Moore #3,Corporate,West,Oregon,Furniture,Furnishings,Office Star Chair Mat,324.1,11,0.45,-49.78
US-2022-15266,2022-03-22,2022-03-29,Standard Class,CG-1073,Jennifer Lee #6,Consumer,East,Ohio,Office Supplies,Storage,SAFCO Mobile Tub File,716.64,8,0.0,245.42
US-2022-15267,2022-08-06,2022-08-11,Standard Class,CG-1248,William Taylor #5,Consumer,East,Pennsylvania,Furniture,Bookcases,Bush Saratoga Bookcase,1474.46,13,0.0,267.46
US-2022-15268,2022-11-14,2022-11-21,Standard Class,CG-1470,James Wilson #6,Corporate,East,Pennsylvania,Furniture,Tables,Riverside Folding Table,2259.6,12,0.0,178.49
US-2021-15269,2021-11-17,2021-11-24,Standard Class,CG-1728,Robert Johnson #5,Corporate,Central,Missouri,Technology,Phones,Motorola Smart Phone,920.52,4,0.0,301.23
US-2021-15270,2021-12-25,2021-12-30,Standard Class,CG-1283,Susan Jackson #9,Consumer,West,California,Furniture,Furnishings,DAX Metal Frame,610.61,13,0.0,115.72
US-2023-15271,2023-08-26,2023-08-26,Same Day,CG-1380,Robert Johnson #4,Corporate,East,New York,Office Supplies,Art,Sanford Colorific Pencils,92.18,11,0.0,24.7
US-2022-15272,2022-02-28,2022-02-28,Same Day,CG-1568,Michael Thomas #1,Home Office,West,Arizona,Office Supplies,Binders,Avery Non-Stick Binder,138.21,6,0.15,51.87
US-2021-15273,2021-02-13,2021-02-16,Second Class,CG-1608,Michael Thomas #1,Corporate,East,New York,Technology,Accessories,Logitech Keyboard,911.79,11,0.0,240.55
US-2022-15274,2022-08-04,2022-08-10,Standard Class,CG-1590,Susan Jackson #9,Consumer,Central,Missouri,Technology,Machines,Canon Copier,1837.62,3,0.0,332.39
US-2022-15275,2022-11-28,2022-11-28,Same Day,CG-1781,James Wilson #2,Consumer,Central,Texas,Office Supplies,Paper,HP Office Paper,66.8,3,0.3,10.38
US-2023-15276,2023-11-21,2023-11-22,First Class,CG-1273,Karen White #8,Corporate,East,Georgia,Technology,Machines,Fellowes Shredder,623.42,6,0.15,39.19
US-2023-15277,2023-06-16,2023-06-22,Standard Class,CG-1184,David Moore #2,Consumer,Central,Illinois,Furniture,Furnishings,DAX Metal Frame,238.08,8,0.0,43.94
US-2022-15278,2022-07-14,2022-07-20,Standard Class,CG-1567,David Moore #9,Consumer,East,Pennsylvania,Technology,Machines,Fellowes Shredder,1279.6,7,0.2,46.02
US-2024-15279,2024-05-03,2024-05-07,Second Class,CG-1263,Robert Johnson #6,Corporate,West,Washington,Furniture,Bookcases,Bush Saratoga Bookcase,295.77,1,0.0,40.61
US-2023-15280,2023-12-11,2023-12-16,Standard Class,CG-1622,David Moore #6,Corporate,East,Ohio,Furniture,Tables,Riverside Folding Table,547.56,2,0.0,39.83
US-2021-15281,2021-11-11,2021-11-18,Standard Class,CG-1475,Linda Martinez #7,Corporate,Central,Illinois,Furniture,Bookcases,Sauder Classic Bookcase,1254.32,8,0.0,193.74
US-2022-15282,2022-12-16,2022-12-20,Second Class,CG-1640,Karen White #9,Corporate,South,North Carolina,Office Supplies,Art,Sanford Colorific Pencils,91.84,7,0.2,24.12
US-2023-15283,2023-11-24,2023-11-28,Second Class,CG-1124,John Smith #7,Consumer,Central,Minnesota,Office Supplies,Binders,GBC DocuBind,277.62,3,0.0,59.07
US-2024-15284,2024-08-09,2024-08-11,First Class,CG-1551,Patricia Anderson #7,Home Office,East,New York,Technology,Phones,iPhone Accessories Kit,1537.82,12,0.2,48.09
US-2021-15285,2021-05-21,2021-05-22,First Class,CG-1727,John Smith #4,Corporate,East,New Jersey,Technology,Phones,Cisco IP Phone,1466.69,5,0.1,147.18
US-2021-15286,2021-01-23,2021-01-30,Standard Class,CG-1530,Susan Jackson #9,Corporate,East,New Jersey,Technology,Machines,Fellowes Shredder,969.72,4,0.0,205.56
US-2024-15287,2024-04-21,2024-04-24,Second Class,CG-1677,Michael Thomas #6,Corporate,East,Ohio,Furniture,Chairs,Mesh Office Chair,4847.22,14,0.0,424.7
US-2024-15288,2024-05-15,2024-05-22,Standard Class,CG-1086,Michael Thomas #4,Home Office,West,Colorado,Technology,Phones,Cisco IP Phone,4611.7,10,0.0,741.04
US-2024-15289,2024-06-12,2024-06-18,Standard Class,CG-1527,William Taylor #5,Consumer,West,California,Office Supplies,Fasteners,Staple remover,82.9,10,0.0,34.18
US-2023-15290,2023-01-10,2023-01-10,Same Day,CG-1196,Patricia Anderson #5,Consumer,Central,Michigan,Office Supplies,Labels,Avery Address Labels,126.72,8,0.0,38.97
US-2022-15291,2022-04-11,2022-04-12,First Class,CG-1678,James Wilson #1,Consumer,Central,Michigan,Office Supplies,Paper,Xerox 1967,151.4,2,0.0,49.09
US-2022-15292,2022-01-18,2022-01-22,Second Class,CG-1198,David Moore #8,Consumer,East,Florida,Office Supplies,Envelopes,Poly String Clasp Env,79.59,7,0.0,26.03
US-2022-15293,2022-05-16,2022-05-18,First Class,CG-1340,Patricia Anderson #9,Corporate,East,Pennsylvania,Office Supplies,Storage,Steelmaster Drawers,462.06,9,0.0,211.2
US-2021-15294,2021-05-03,2021-05-08,Standard Class,CG-1100,Patricia Anderson #1,Consumer,East,New Jersey,Technology,Copiers,Xerox WorkCentre,14916.46,13,0.0,3098.31
US-2024-15295,2024-10-02,2024-10-02,Same Day,CG-1710,Michael Thomas #2,Corporate,West,Colorado,Technology,Phones,iPhone Accessories Kit,456.56,4,0.0,124.34
US-2022-15296,2022-09-27,2022-10-04,Standard Class,CG-1043,John Smith #8,Corporate,South,Virginia,Furniture,Chairs,Mesh Office Chair,1380.94,10,0.45,-175.39
US-2022-15297,2022-08-14,2022-08-15,First Class,CG-1181,Robert Johnson #6,Home Office,South,Mississippi,Technology,Machines,Canon Copier,7767.63,13,0.0,2222.81
US-2021-15298,2021-09-14,2021-09-21,Standard Class,CG-1614,Maria Garcia #2,Corporate,South,Tennessee,Technology,Machines,Canon Copier,873.95,1,0.0,285.7
US-2022-15299,2022-09-04,2022-09-09,Standard Class,CG-1786,John Smith #5,Consumer,West,Colorado,Technology,Copiers,Canon imageCLASS,8382.45,5,0.0,1716.28
US-2021-15300,2021-04-16,2021-04-18,First Class,CG-1325,David Moore #7,Corporate,East,Ohio,Office Supplies,Binders,Cardinal HOLDit Binder,517.92,13,0.0,207.51
US-2023-15301,2023-11-11,2023-11-17,Standard Class,CG-1155,David Moore #9,Corporate,East,New York,Furniture,Tables,Riverside Folding Table,1450.6,4,0.0,262.65
US-2022-15302,2022-05-12,2022-05-14,First Class,CG-1655,Linda Martinez #4,Corporate,Central,Illinois,Office Supplies,Labels,Avery Address Labels,24.41,1,0.0,5.83
US-2024-15303,2024-03-03,2024-03-06,Second Class,CG-1730,David Moore #1,Consumer,South,North Carolina,Technology,Copiers,Canon imageCLASS,6673.9,5,0.0,1981.2
US-2021-15304,2021-01-24,2021-01-24,Same Day,CG-1734,David Moore #5,Corporate,West,California,Office Supplies,Supplies,Fiskars Scissors,71.52,3,0.0,35.63
US-2024-15305,2024-07-06,2024-07-09,Second Class,CG-1443,Patricia Anderson #1,Consumer,East,Florida,Furniture,Tables,Bevis Conference Table,6040.71,13,0.0,1470.79
US-2021-15306,2021-04-06,2021-04-09,Second Class,CG-1779,James Wilson #5,Corporate,West,Colorado,Technology,Copiers,Canon imageCLASS,1743.68,2,0.0,593.66
US-2024-15307,2024-11-11,2024-11-13,First Class,CG-1130,Patricia Anderson #3,Consumer,East,Florida,Furniture,Furnishings,Office Star Chair Mat,157.32,5,0.3,-2.36
US-2024-15308,2024-09-19,2024-09-20,First Class,CG-1533,Maria Garcia #9,Consumer,West,Washington,Technology,Phones,Cisco IP Phone,3089.84,8,0.0,669.71
US-2021-15309,2021-05-04,2021-05-09,Standard Class,CG-1408,Patricia Anderson #5,Home Office,East,Florida,Furniture,Tables,Riverside Folding Table,2598.12,7,0.0,587.14
US-2022-15310,2022-02-22,2022-02-26,Second Class,CG-1581,Jennifer Lee #4,Home Office,West,Colorado,Furniture,Furnishings,Eldon Shelf,478.16,8,0.0,117.64
US-2023-15311,2023-01-21,2023-01-26,Standard Class,CG-1343,David Moore #7,Consumer,South,Louisiana,Office Supplies,Binders,GBC DocuBind,545.92,8,0.0,198.99
US-2021-15312,2021-04-16,2021-04-19,Second Class,CG-1408,Linda Martinez #4,Corporate,East,New Jersey,Technology,Accessories,Logitech Keyboard,680.89,7,0.0,118.82
US-2022-15313,2022-12-20,2022-12-26,Standard Class,CG-1555,Jennifer Lee #5,Corporate,West,California,Furniture,Bookcases,Sauder Classic Bookcase,2128.1,10,0.0,192.71
US-2023-15314,2023-10-07,2023-10-12,Standard Class,CG-1574,William Taylor #8,Corporate,West,California,Furniture,Bookcases,Bush Saratoga Bookcase,2249.17,11,0.0,549.36
US-2023-15315,2023-10-14,2023-10-18,Second Class,CG-1169,Michael Thomas #3,Consumer,Central,Texas,Technology,Machines,Fellowes Shredder,651.72,4,0.0,132.71
US-2024-15316,2024-02-27,2024-03-04,Standard Class,CG-1390,James Wilson #4,Home Office,East,Georgia,Technology,Copiers,Xerox WorkCentre,18778.37,13,0.0,6448.05
US-2021-15317,2021-10-27,2021-11-03,Standard Class,CG-1242,James Wilson #8,Corporate,Central,Indiana,Furniture,Tables,Bretford Rectangular Table,4564.56,11,0.0,510.14
US-2021-15318,2021-12-03,2021-12-08,Standard Class,CG-1151,David Moore 1,Consumer,East,New York,Office Supplies,Storage,SAFCO Mobile Tub File,1516.9,14,0.0,703.86
US-2021-15319,2021-06-09,2021-06-16,Standard Class,CG-1638,Jennifer Lee #8,Corporate,East,Pennsylvania,Technology,Machines,Fellowes Shredder,1678.64,8,0.0,564.94
US-2021-15320,2021-10-28,2021-11-03,Standard Class,CG-1146,James Wilson #4,Corporate,West,Nevada,Office Supplies,Binders,Avery Non-Stick Binder,22.18,2,0.0,4.57
US-2021-15321,2021-02-02,2021-02-09,Standard Class,CG-1293,Jennifer Lee 1,Consumer,South,Mississippi,Furniture,Tables,Riverside Folding Table,1411.62,7,0.0,243.55
US-2021-15322,2021-03-21,2021-03-28,Standard Class,CG-1686,William Taylor #7,Consumer,West,Oregon,Office Supplies,Fasteners,Acme Staple Gun,350.7,10,0.0,99.45
US-2023-15323,2023-08-15,2023-08-22,Standard Class,CG-1208,William Taylor #7,Corporate,South,Tennessee,Technology,Accessories,Plantronics Headset,184.66,1,0.0,62.21
US-2021-15324,2021-07-22,2021-07-27,Standard Class,CG-1515,Jennifer Lee #3,Corporate,West,Nevada,Office Supplies,Fasteners,Acme Staple Gun,220.36,10,0.3,45.02
US-2022-15325,2022-06-26,2022-06-30,Second Class,CG-1215,Jennifer Lee #3,Home Office,West,Arizona,Furniture,Tables,Bretford Rectangular Table,5415.6,12,0.0,664.22
US-2022-15326,2022-08-19,2022-08-24,Standard Class,CG-1472,Maria Garcia #6,Home Office,South,Tennessee,Office Supplies,Art,Avery Flip-Chart Markers,79.52,7,0.0,31.26
US-2024-15327,2024-12-03,2024-12-10,Standard Class,CG-1202,Linda Martinez #9,Consumer,West,Nevada,Office Supplies,Labels,Avery Address Labels,72.51,3,0.0,14.52
US-2021-15328,2021-04-10,2021-04-16,Standard Class,CG-1627,Linda Martinez 4,Consumer,East,New Jersey,Office Supplies,Envelopes,Poly String Clasp Env,74.06,7,0.0,19.21
US-2023-15329,2023-12-16,2023-12-22,Standard Class,CG-1186,John Smith #5,Corporate,South,Tennessee,Technology,Accessories,Plantronics Headset,1176.06,8,0.2,174.37
US-2022-15330,2022-12-09,2022-12-09,Same Day,CG-1246,Susan Jackson #6,Consumer,West,Arizona,Furniture,Chairs,Mesh Office Chair,1963.53,9,0.0,368.52
US-2022-15331,2022-12-22,2022-12-24,First Class,CG-1442,Jennifer Lee #3,Corporate,West,Washington,Furniture,Bookcases,Bush Saratoga Bookcase,571.24,4,0.0,97.61
US-2024-15332,2024-12-06,2024-12-12,Standard Class,CG-1439,Maria Garcia #1,Consumer,South,Tennessee,Furniture,Bookcases,Bush Saratoga Bookcase,1439.82,6,0.0,218.51
US-2024-15333,2024-05-05,2024-05-12,Standard Class,CG-1757,John Smith #6,Corporate,East,Pennsylvania,Furniture,Bookcases,Sauder Classic Bookcase,1124.44,6,0.1,95.5
